gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name
350278,VITESCO TECHNOLOGIES GROUP,6,0.908511592624763,0.6334689675230227,1.9494459575933032,1.4267862081020402,0.08747820053667968,8.238580343622925,0.7667813728400232,0.6127339875537323,1.672934617390625,20.108571428571484,0.005607441002341315,458.6086700251342,0.19631619914226572,0.03962676142766393,0.8528050487801904,0.0732836510325841,35.02571428571428,0.09132821337346628,197.93742627967612,1,Growing
324859,DELIVERY HERO SE,11,0.8593399137390071,0.25232977092086983,5.409794116232072,-6.575013832462224,0.2545108824936987,41.213879066079855,8.972026520287347,0.832158532973581,31.101942435930127,1247.9495818181817,0.8369219599328002,4313.745886197892,63.87759373234276,0.2855594186364047,0.6202221011572173,1.1466288642893645,-17.715736363636363,0.017000162631807137,429.66766397388676,1,Growing
317079,SCOUT24 SE,11,0.8312858632112388,0.5785258954382702,3.4561214337508757,0.7009024795322588,0.26162759795483287,4.333270690942434,2.7933164819655585,0.6553504498423376,10.911472011048378,17.429545454545455,0.3674892479016539,90.92090351736076,8.398685822106833,-0.08391741777741828,0.7084302784583238,0.3152851779334086,10.256245454545454,0.3471449060732975,55.04691787650312,1,Growing
206703,SGL CARBON SE,11,0.6382247124150813,0.8481775939166228,2.191443199140694,3.8087258676189144,0.18076641014855444,28.32832190361377,0.8376659291904817,0.8439679569270401,2.883419774475507,-11.06545454545454,0.04488008428142285,165.17428161122763,-2.598863738336077,-0.13135378086276403,0.3216184148532689,0.7324401187896499,20.57,0.8037025318850123,72.55822056735424,1,Growing
100312,RHEINMETALL AG,11,0.5783965084088859,0.7175370644572374,2.1592528069765526,1.1620389357177765,0.32815794115655794,6.414742398592563,1.0327341372410506,0.8918064260790117,3.4582249060277586,317.83636363636367,0.6255426776159074,1270.7938691429226,7.598484724871546,-0.009712289647486825,0.043351069805412853,0.14751008597108753,60.39090909090909,0.37170725005807737,313.2355541708096,1,Growing
100102,BILFINGER SE,11,0.5695337436079179,0.5407423370573197,2.449200127145734,2.2161037252089764,0.564608423035581,9.326450882408352,0.4126368727273162,0.5153294296066727,1.8177140365653566,-203.60272727272726,0.2851087648468285,1205.8084050760576,-4.150858180766304,-0.00039443784884686355,0.00011585635504330369,0.11588271217694304,33.99909090909091,0.49024155259863134,153.5543928718678,1,Growing
340115,HENSOLDT AG,7,0.5474023516947875,0.6628522592998444,1.3447089148325406,-0.6275866192287742,0.007958858127689759,14.06948787395821,0.9894429023506705,0.7323852915410274,2.3123359234956053,191.26503571428572,0.9374761203648355,395.0803906500601,12.412138766324166,0.3452746781577392,0.035306429296505695,3.675088704671423,24.374607142857144,0.29094533337667283,90.37783269097775,1,Growing
101390,KSB SE & CO KGAA,11,0.49095135967911474,0.6693411049499705,1.897643901016072,0.9089021466721219,0.3375409282403176,4.9471366766516445,0.4410495948978004,0.635168979838396,1.7500190953048023,66.11860909090912,0.6611164574392494,257.14893188835595,3.1047074705184308,-0.016148784720528896,0.6537568565391048,0.06315848684764931,7.9535,0.12771531561191266,70.3779795860294,1,Growing
104357,KABEL DEUTSCHLAND HOLDING AG,8,0.48104554114919346,0.2590012466878821,2.1657828876247094,-14.10844208902471,0.9060577399511475,33.96102380630971,1.0855360562517546,0.5146961303863442,3.4669569849098005,104.99522619047619,0.9618456152186774,245.29941949250383,4.761510509880074,-0.4984373454168558,0.7976576398854591,1.2787391491593278,62.58258333333333,0.7643523557899471,164.01604442739549,1,Growing
242158,WIRECARD AG,5,0.4743069988058551,0.670750265629043,0.81901924025978,2.0760726076709384,0.7380440357505806,3.4175619725188886,0.4879204244472153,0.3993138869511902,1.0919601487477524,360.6206,0.9543379624258828,522.0528001125557,34.70694381508854,0.1443349514801143,0.9654407470976678,0.20774170711368747,172.7212,0.9669785079650037,248.40036730681376,1,Growing
102175,PUMA SE,11,0.4544062830161389,0.3369182892151099,2.4756088939468284,0.9549101070945898,0.4782553307889233,4.3664911104027375,0.391754667762913,0.44903293123096777,1.8487367888979098,641.1227272727273,0.9443535478418251,2086.286099292035,11.48801643807753,0.06960959742550267,0.8188454574312806,0.24325857036152929,41.093636363636364,0.71798175385511,153.36203749772807,1,Growing
313972,TELEFONICA DEUTSCHLAND,11,0.4534819410585637,0.8151594004406132,1.5883226396456596,1.2692428672351024,0.8170860015160922,4.440285001814141,0.927919209194586,0.8723950224718997,3.1416194411796874,191.55454545454546,0.5878548827274721,790.0551293663099,4.39780277612829,0.06450120677513548,0.7177305339289933,0.24076154900472568,63.763636363636365,0.7891074857123611,226.989095744216,1,Growing
295079,STROEER SE & CO KGAA,11,0.35148593194559535,0.46775079180997525,1.6251770530377652,2.074326303655007,0.6690671911582307,8.019406116831778,0.48529252216321134,0.4958153482817816,2.179433469713086,121.72341818181818,0.911103377001629,403.2647964577974,10.996514932841194,0.29221729519578743,0.8490007960483138,1.0028866906725453,23.986363636363638,0.6155608114777795,96.67828363304453,1,Growing
214700,STADA ARZNEIMITTEL AG,10,0.2313476955203697,0.23057310783828008,1.383846199607189,2.3697537627162335,0.6116287680777603,8.703345888815559,0.31611864846724946,0.23187704907908258,1.8855940902193786,210.5816060606061,0.9107708324264112,633.7863055518083,6.821598959572661,0.10788337895532858,0.16796739931094237,0.7560822030369645,41.41537575757577,0.6989049939724864,142.29168047363135,1,Growing
102187,PORSCHE AUTOMOBIL HOLDING SE,11,0.015974187631499267,0.5615987276418497,0.06337525582315078,-2.5967060005961065,0.1840660401081278,19.139736166389206,943.7404556838312,0.5175385742396469,1855.2233760041122,-0.6090909090909093,0.001632957439068754,47.66446083243029,,0.014792882609628261,0.5067588575558716,0.06571312742756447,173.1,0.9044976431860684,203.49247529085687,1,Growing
281772,SYMRISE AG,11,-0.0907094473532792,0.21633441987740318,0.6167223809782121,-0.5611867652408582,0.54104482685747,2.4126304001785486,-0.16395144603314366,0.311270883538305,0.9292787415987407,273.42670909090907,0.9615624264749846,881.7636533192585,8.955285892690812,-0.03433158853801905,0.4117535173827013,0.16919021409922327,30.022963636363635,0.37464552450041394,155.11124573779483,1,Growing
238136,BECHTLE AG,11,-0.17461064268961451,0.4474067836309833,0.8255044686329427,0.06005961561861763,0.02303985469746469,1.25124593757306,0.17938117558220817,0.7035909137046608,0.6762647564059999,425.1161181818182,0.9303443099284037,1393.7526898812337,9.346338804160403,0.0283339809504346,0.3739290250108514,0.1465254315031585,35.88783636363636,0.5882370509504037,147.96911903887408,1,Growing
284944,GERRESHEIMER GROUP,11,-0.21083019389821542,0.3680200359091014,1.098998441355147,-0.6760562702513361,0.47839091881334767,3.090945742391676,-0.14623513953854378,0.1484072624515376,1.2003949696552079,71.43557272727273,0.752106280485361,260.48032396464663,4.668547765455555,-0.04350359907457425,0.4212484680945679,0.21196102966974964,-18.55734545454546,0.540891547739806,79.79225796813179,1,Growing
101161,GELSENWASSER AG,11,-0.22518690042393547,0.5627124993858175,0.9492920461609282,-0.16560992262302696,0.09021678878685692,1.7435831846248302,-0.45026659982584105,0.7170057433575504,1.6815446961912393,634.6327272727274,0.31955646934434084,3550.165974562619,12.617147819605234,0.025536537839014918,0.8287809000643339,0.08870378462007979,-3.434545454545456,0.18926771440543586,24.96496718958107,1,Growing
324977,METRO AG,11,-0.3112482730414712,0.6531190960010653,1.2178975574419497,-1.422246879880825,0.1578353886036702,11.320687385347028,-0.14996869248568365,0.6741386588581022,0.5775984095389967,-1058.7636363636364,0.4811238790243343,4826.925109894385,-2.2529324272819395,-0.14178946621592964,0.14685402612196785,1.1700408880184576,15.918181818181818,0.06840930348374154,192.45795934619716,1,Growing
100746,CECONOMY AG,11,-0.3118494264262327,0.6535841014263725,1.2198156751662448,0.5906903639120662,0.008673802168773228,20.056499168889847,-0.1293155919597767,0.7194935357172964,0.4821003469264099,-4209.045454545454,0.5994903095030376,17190.659260720102,-9.812161164028998,0.4261993072051868,0.7054665713415734,1.6046285672638447,-40.06363636363636,0.11607259120516987,371.8651892934649,1,Growing
103487,SAP SE,11,-0.34827578780375784,0.4290588683780327,1.681375991415174,-0.846378100394438,0.5137349003268631,3.734176852727252,-0.4645395458999519,0.31471603455531205,2.6185643794031623,1477.7727272727275,0.9724345946140972,4738.898937569345,6.885716278324261,-0.019698545520434443,0.31817300321781034,0.110433922149667,261.4727272727273,0.4554578179633773,1225.1868199591656,1,Growing
100004,ALTANA AG,11,-0.4294549207168277,0.7007472582499219,1.6223213352994572,-0.5452305191279143,0.5225549415582613,2.385141658824102,-0.6327483285192008,0.7372969057825468,2.33028908492473,112.35146363636363,0.8245511120904775,391.2640478104163,4.962984628067524,-0.004314428789918088,0.04802237947000939,0.06225890350962744,-6.00260909090909,0.058063456261246434,78.77503769868822,1,Growing
295421,EVONIK INDUSTRIES AG,11,-0.4331087574281221,0.5877928288171036,1.786425147115358,-1.1903385759514047,0.5917471046481592,4.893306703751752,-0.5681103448253229,0.6121628501700321,2.2961444835108265,306.8636363636364,0.3342305161829696,1678.5039875924144,1.6120373324505888,0.013326028371808202,0.13226551677762396,0.1158717102167621,39.58181818181818,0.19642204308261318,282.4233677967989,1,Growing
287162,HAMBURGER HAFEN UND LOGISTIK,11,-0.43585226781631253,0.5399881126905464,1.875630172139036,-0.7731492718634156,0.2507646840486371,4.882364109997078,-0.3414374050639267,0.1945873352782075,2.4476753360491768,44.51954545454544,0.8675672001661874,151.14687042740908,2.903564198583508,0.11796347086028325,0.6585450151908451,0.4596791536347295,-11.791454545454545,0.29530449101064676,68.61709936673317,1,Growing
319665,ALLANE SE,11,-0.5019966193768127,0.9017074241762841,1.671737058049805,-8.75597329758977,0.39238732576010354,44.20251120619222,-0.8366671539152435,0.8326079153159311,2.899562350844524,5.636345454545452,0.0626283477347839,71.22166565329505,2.6457089742244255,-0.06355223808152899,0.008618809004286677,2.164747372074472,,,,1,Growing
100083,BEIERSDORF AG,11,-0.5141279617984581,0.7410026651051637,1.8886928639604164,-0.6823819037512364,0.7678657660515293,2.4625488150890216,-0.15217338384611181,0.2707791238919422,0.924764412760078,326.76363636363635,0.8449818090711269,1124.1131821489294,4.595522763056659,0.0,0.0,0.005544862366089686,11.918181818181818,0.031801371066971354,211.3426187008641,1,Growing
17436,BASF SE,11,-0.5203910451744728,0.4618113988120526,2.421572580770398,-1.7381982240373897,0.5355901335056996,7.510745009251506,-0.5584299133540365,0.5278355347349147,2.430632843352111,568.4818181818182,0.042123343710344194,8759.012785423172,-1.292391284636929,0.009783718602490584,0.23775978726264552,0.06345045655132885,-116.9909090909091,0.11235853006194121,1103.695041123975,1,Growing
213034,GRAMMER AG,11,-0.5374664283495462,0.3978342586011958,2.6946369011698192,-3.4429085568095323,0.5481767764358131,14.705004837831858,-0.3147518253336986,0.29817556910730064,1.822771497590911,70.62177272727274,0.6817354742023467,270.47720397655553,3.473071830262109,0.07565873681573036,0.25611230736114476,0.47276341566520097,-2.2409090909090907,0.04240609855026965,34.412013080193454,1,Growing
101942,HENKEL AG & CO KGAA,11,-0.5473890250484145,0.7328551278800158,2.022027325018474,-0.8900168753756615,0.7182492289534603,3.3209371542503607,-0.48889910488203714,0.4629066347167239,2.2723359500604876,454.2181818181818,0.7859325624624647,1620.2121073264675,2.768199524629389,0.0002776439271286149,0.0002703952541836833,0.05339353146889914,33.654545454545456,0.033629058984863444,580.3451666006139,1,Growing
101148,LECHWERKE AG,11,-0.5832397455941732,0.7030878006977734,2.1995930084700666,-0.43642453454299757,0.0366753096649419,7.206464683998575,-0.6126584818850448,0.5935064248640239,2.514813239645769,-6.372154545454549,0.0032850618714805324,351.5721974912265,-5.704406556061259,-0.0011097331706411463,0.5734104517223269,0.004634317296851969,9.212268170426062,0.3208170987278271,40.610120598003334,1,Growing
212782,FRESENIUS MEDICAL CARE AG,11,-0.5856538257175631,0.854743764494326,2.003194015091229,-0.9202199467205865,0.5543745161155664,3.9083190883658587,-0.6851539358300058,0.8139810324935125,2.401491281790881,267.15880909090896,0.618203871681743,1074.4931187480488,1.826673001114032,-0.001137819285671499,0.0005530160315018531,0.15300457961309594,104.41930909090907,0.2917255854864119,611.3551221486075,1,Growing
358679,SCHOTT PHARMA AG & CO KGAA,5,-0.591496557288598,0.8773030349061104,0.8930841939903222,-1.3506627926575883,0.48447193938123456,2.744274943095908,0.9721526029538595,0.6358118199172683,1.724190081729318,99.5658,0.9654989324891768,143.3010215837975,13.133840565512633,0.027805812450124548,0.7412409341909099,0.045674193724030164,9.409799999999999,0.2814242001090615,25.08503264179659,1,Growing
222340,DUERR AG,11,-0.5956246158064404,0.5985592575887407,2.434552037050489,-2.0730843309799867,0.6583738423704887,8.079429305380526,-0.4965662083968718,0.5263646183349368,2.1643815234368144,121.27493636363633,0.5291198748869977,527.2225993414266,5.239566119119732,0.033873974169254,0.5920533514574466,0.13921490330453046,8.575618181818182,0.185071974457314,63.03693770446836,1,Growing
202305,FRESENIUS SE & CO KGAA,11,-0.6014501900591713,0.8343323599606017,2.082236822640107,-0.9208599646824854,0.6849594788227638,3.5185291385387285,-0.8000602505664848,0.7836426553184878,2.858009447736218,154.43636363636364,0.006010686667819464,6299.230824093256,-0.6187280154999142,-0.05328287744908674,0.4034613332050313,0.2652691284320109,115.86363636363637,0.189287157272427,842.1444292218655,1,Growing
101768,MCKESSON EUROPE AG,8,-0.6210729632826416,0.7340577515866491,1.660952302316648,0.1484828140766207,0.00042731390085411485,16.45819982702202,-0.19183236718778285,0.593520782858094,0.5705366821312955,-1491.709523809524,0.7100768386679761,4056.124161607359,-11.817815281051235,-0.013002417770400131,0.038117339513185126,0.1525957638036961,-3.5202380952380956,0.007806100332609985,91.29240025188297,1,Growing
233025,CANCOM SE,11,-0.6418355590449585,0.7577490761358737,2.331637687773682,-0.8519607255095094,0.6811276790656257,3.2644145894349665,-0.13984582611537466,0.2524325344007958,0.8801908407867368,75.38130909090911,0.701718535486915,284.56547045630214,7.67117572703675,-0.00041281875932762564,0.00035775783938583975,0.06901839326466137,6.114218181818183,0.10169112228678519,60.63165348136481,1,Growing
326765,SIEMENS HEALTHINEE,10,-0.6954263309959278,0.751583398802196,2.3040373515877604,-4.422751911156605,0.6358074251301022,15.931503210132156,-0.4776451175456497,0.5622366133614215,1.8296699488524975,1181.878787878788,0.8431213530150107,3697.046118186788,6.270922552780589,-0.05286747723292222,0.05557859997009526,0.6441125481758476,53.86060606060607,0.16352961841793764,382.5603873900172,1,Growing
220295,ELRINGKLINGER AG,11,-0.7067721228011384,0.6742063849059816,2.7219677838786738,-2.5441567390617603,0.6266399665985186,10.163301711433084,-0.8535960562738824,0.7021783634218506,3.221281499267172,37.91884545454545,0.6200430827834476,152.28045722605117,3.122618759436069,0.0046671922870923045,0.021955709863165602,0.09960518639504437,11.949009090909092,0.22084143125556457,80.40658457145337,1,Growing
102529,PAUL HARTMANN AG,11,-0.7493667234037724,0.49777036739214153,3.358767051074761,-0.5853710514848982,0.38751757542323073,2.9736204803347777,-0.4151692876159462,0.36410468546596986,2.1757654946076697,57.14657272727273,0.8851123522633045,192.08391048340062,2.658418145785313,0.014693717699693399,0.364868213665138,0.07692432190008747,-6.489263636363636,0.0730807730989833,75.90910167425073,1,Growing
297222,NORMA GROUP SE,11,-0.7668518742448992,0.6495234255484015,3.008943784220557,-1.727616214310864,0.6658608264425429,6.6950764215898495,-1.180630036173918,0.7462286605808969,4.3219313605803205,42.79493636363635,0.754113023135207,155.83828654953257,5.220209381883323,-0.05842582088528607,0.8765763510349114,0.19733764818374278,-2.683854545454545,0.15268683295078145,21.719918011960385,1,Growing
103200,FUCHS SE,11,-0.8044010982653264,0.7060891564649158,3.0272123316818718,-0.967140459100639,0.7334047185175948,3.5712290192972875,-0.500585552284974,0.8460569672791028,1.7209906382783415,165.3190909090909,0.8894279618296317,554.3290249787434,6.568063890012454,0.0023160555473562094,0.7798908507793662,0.008293389420420282,8.988181818181818,0.07344925955550805,104.87648855315317,1,Growing
104364,TELE COLUMBUS AG,11,-0.8304749008107997,0.7187521359781405,3.097682749679196,-18.20612123177637,0.40793839934205056,90.1405360801887,-3.429749501525803,0.7175103964694044,12.804077747089977,16.125654545454548,0.28985127236835123,94.71739522773666,7.530053359801503,1.4792986190844468,0.4195337285263485,7.222248226951827,1.5406090909090913,0.010199361208914712,48.23985236175891,1,Growing
222247,SOFTWARE GMBH,10,-0.8619096095947552,0.6941800037474286,2.9713420381565805,-1.3892216143052738,0.7173041687699736,4.711365837929367,-1.5867969667914168,0.5962530846146866,5.90245950924875,9.717224242424246,0.3065766910196961,50.408019316771416,1.7289352587090967,0.008397098534218064,0.06264417783092882,0.09636423249665105,-18.820393939393938,0.6256653160755737,68.34152155468884,1,Growing
225236,UNITED INTERNET AG,11,-0.9241277544835859,0.7953563685074027,3.276809033662655,-3.0075028769669503,0.7208390404054851,11.201776454537438,-0.5468603182232925,0.7909672587684747,1.9444516897148991,321.14391818181815,0.9609932286482499,1035.9517729102392,7.520747855315246,-0.07502848812717285,0.4159993702358101,0.36785770636100146,-22.533545454545454,0.08582332675574371,243.23544225035806,1,Growing
100609,CONTINENTAL AG,11,-0.938632263498655,0.7222590861166054,3.4926009763149723,-1.9999289570596204,0.3588278342991959,10.557753224576512,-0.7538652456830097,0.7364185025449634,2.7779944665033045,38.436363636363765,0.0012213128285132322,3477.994044662922,1.4169969075610744,0.004158316593092613,0.013238943149874364,0.11428543682602121,-198.93818181818187,0.6929302661759232,755.7416872524897,1,Growing
231016,MORPHOSYS AG,10,-0.9455334954508355,0.13540145366615214,7.380609520658562,-30.671941598838558,0.5206298775676342,122.09663619345456,-9.350024856455683,0.22490140849214998,56.62962060479523,25.456854545454544,0.5666396203920352,97.13555959220082,15.731175721539948,0.4196535355252443,0.5921190584879537,1.566438470993749,-42.02949090909091,0.509862984203589,169.06525428851427,1,Growing
244398,TAKKT AG,11,-0.986252473466895,0.775598849725832,3.5413555124289635,-2.0674870618472774,0.8015393323277147,7.30264823210421,-0.8906813425784554,0.8360323023464974,3.0804263248018136,15.588,0.2603762351905001,96.60280245648303,0.7199931344494592,-0.022175441433017633,0.6714274914751726,0.08558008512514086,-0.7558181818181815,0.015968934664517837,18.913824851478264,1,Growing
320124,SCHAEFFLER AG,11,-1.0002891525808892,0.8638052218581179,3.403436457262079,-19.430015699564734,0.3944686936709847,97.82883473778635,-0.8422117865832994,0.9163925996279358,2.782149916548342,437.2909090909091,0.670235355023658,1689.1055239606494,4.139119596877849,-1.6224118145125104,0.2954132367505356,9.439437704284508,16.42727272727273,0.09609852099026026,167.57418487946322,1,Growing
315541,OSRAM LICHT AG,11,-1.0006406952328004,0.4465898859543452,4.735040736485526,-1.37300640483454,0.2197343515270423,9.262401124677654,-50.84636638748465,0.11841268884961108,439.313756498958,-624.0351363636364,0.8702939556562349,2115.3199226912766,-47.062739090662085,0.02892560498377842,0.7187699007230106,0.10789156927601294,-46.667857142857144,0.31166757309796234,167.18682327728766,1,Growing
245628,NORDEX SE,11,-1.1913708350315675,0.385968713177046,6.064163656629951,-4.212349460583024,0.4555298328607753,19.736311057320208,-0.9120628997596782,0.33926613573938214,4.951702384210416,526.1531454545454,0.9008013469815774,1753.063540620809,15.453496090404851,-0.0056918740839585966,0.006637911834938267,0.22092229397614713,-14.624363636363636,0.03737551326291227,239.21223822461457,1,Growing
205865,PROSIEBENSAT.1 MEDIA SE,11,-1.1919391867484306,0.766312665456209,4.30577266473192,-5.218874886824196,0.8045603525250226,18.39914202737504,-1.8838439217292735,0.8372530217792904,6.510533177665406,86.72,0.41222448837739845,427.122426756096,3.141536230661135,-0.16483070309245945,0.3925831917575184,0.8319021761290799,-40.05181818181818,0.6942554174473502,152.00665329066388,1,Growing
328745,KNORR-BREMSE AKTIE,11,-1.5942353292564566,0.8812355575387688,5.370397387512169,-2.4569860742236935,0.8494624952707274,8.430058539998923,-0.6583842840662589,0.818630594329998,2.3010998804773934,261.19381818181824,0.865103227191626,888.032638439406,4.383334176161902,0.05847959633644602,0.4412967083821765,0.27838063563889004,12.610190909090907,0.0674781196799685,153.51123846914462,1,Growing
322597,INNOGY SE,6,-1.8923674878347554,0.6418805135675534,4.03386891663271,-3.1941014281707623,0.4464101813604421,8.164414711291847,-2.6073795855329838,0.6838746222982153,5.3846740098907935,-2156.1142857142854,0.8697816690756468,3948.2991556139996,-5.072983595302249,0.28415223774364834,0.8213388805773257,0.5354677121599888,-227.45714285714286,0.8708024178330126,416.277718463154,1,Growing
102250,HUGO BOSS AG,11,-2.0756674726259097,0.5312332720385037,9.0056516880906,-2.35840137876336,0.20058344252166438,16.652144841586715,-1.0818589936119924,0.30161916401188277,6.229327927340647,148.7824272727273,0.47256702212423907,684.4156536318029,5.293216867008144,0.08041346341102293,0.49521971772900647,0.36135145141688957,10.670572727272724,0.052596247602940224,147.13308786934005,1,Growing
204820,FIELMANN GROUP AG,11,-2.24750460233874,0.8072379246432582,7.910424888222839,-1.2587550865180135,0.7382161692609649,4.632863043734173,-1.0244609249876622,0.7953593973621308,3.632567472860279,88.3304,0.8497379344422685,303.0174881301312,6.322115167616538,0.06622835213453186,0.8183868314165408,0.2315072696227746,14.120827272727274,0.5239982861139755,61.687221240546776,1,Growing
241840,SCHULER AG,6,-3.182648742413301,0.722452376790569,6.3948078113945215,-8.577301653007174,0.6325881709479972,18.4176217649379,-3.157324460998459,0.6830885575182309,6.524152562843083,-4.098000000000002,0.05112106343127986,30.953902724678976,-0.7755347828418246,-0.012565888439748167,0.07239735981623764,0.0797581798684431,5.087285714285719,0.011754557449585527,80.13576497367868,1,Growing
